EmployeeID;JobInvolvement;PerformanceRating;SurveyDate
4059;3;4;31/12/2015
4060;2;3;31/12/2015
4061;3;3;31/12/2015
8472;3;3;31/12/2015
4063;3;3;31/12/2015
4064;3;3;31/12/2015
4065;4;3;31/12/2015
4066;1;3;31/12/2015
4067;3;3;31/12/2015
4068;2;3;31/12/2015
4069;4;3;31/12/2015
4070;4;4;31/12/2015
4071;4;3;31/12/2015
4072;3;3;31/12/2015
8483;2;3;31/12/2015
4074;2;3;31/12/2015
4075;1;3;31/12/2015
4076;3;3;31/12/2015
4077;2;3;31/12/2015
8488;3;3;31/12/2015
8489;3;3;31/12/2015
4080;3;3;31/12/2015
4081;3;3;31/12/2015
4082;3;3;31/12/2015
4083;2;3;31/12/2015
4084;2;3;31/12/2015
4085;3;3;31/12/2015
4086;2;3;31/12/2015
4087;3;3;31/12/2015
4088;3;3;31/12/2015
4089;4;3;31/12/2015
4090;1;3;31/12/2015
4091;3;3;31/12/2015
4092;2;4;31/12/2015
4093;2;3;31/12/2015
4094;3;3;31/12/2015
4095;2;3;31/12/2015
4096;3;3;31/12/2015
4097;2;3;31/12/2015
4098;3;3;31/12/2015
4099;3;3;31/12/2015
4100;3;3;31/12/2015
4101;3;3;31/12/2015
4102;1;3;31/12/2015
4103;1;3;31/12/2015
4104;2;3;31/12/2015
4105;2;3;31/12/2015
4106;3;3;31/12/2015
4107;3;4;31/12/2015
4108;2;3;31/12/2015
4109;3;3;31/12/2015
4110;2;3;31/12/2015
4111;3;3;31/12/2015
4112;3;3;31/12/2015
4113;2;3;31/12/2015
4114;3;3;31/12/2015
4115;3;3;31/12/2015
4116;3;4;31/12/2015
4117;3;3;31/12/2015
4118;3;3;31/12/2015
4119;3;3;31/12/2015
4120;4;3;31/12/2015
8531;3;3;31/12/2015
4122;3;3;31/12/2015
4123;2;3;31/12/2015
4124;2;4;31/12/2015
8535;3;4;31/12/2015
4126;2;4;31/12/2015
8537;3;4;31/12/2015
4128;4;3;31/12/2015
4129;3;3;31/12/2015
4130;3;3;31/12/2015
4131;3;3;31/12/2015
4132;3;3;31/12/2015
4133;3;3;31/12/2015
4134;2;4;31/12/2015
8545;2;3;31/12/2015
4136;2;3;31/12/2015
4137;4;3;31/12/2015
4138;3;3;31/12/2015
4139;2;4;31/12/2015
4140;3;3;31/12/2015
4141;3;3;31/12/2015
4142;2;3;31/12/2015
4143;3;3;31/12/2015
8554;3;3;31/12/2015
4145;4;3;31/12/2015
4146;3;3;31/12/2015
4147;3;4;31/12/2015
4148;3;3;31/12/2015
4149;3;3;31/12/2015
4150;3;4;31/12/2015
4151;2;3;31/12/2015
4152;3;3;31/12/2015
8563;3;3;31/12/2015
4154;3;4;31/12/2015
8565;3;3;31/12/2015
4156;3;3;31/12/2015
4157;2;3;31/12/2015
4158;2;3;31/12/2015
4159;3;3;31/12/2015
4160;3;3;31/12/2015
4161;3;3;31/12/2015
4162;3;4;31/12/2015
4163;3;3;31/12/2015
4164;2;3;31/12/2015
4165;3;3;31/12/2015
4166;2;3;31/12/2015
8577;3;3;31/12/2015
4168;4;3;31/12/2015
4169;3;3;31/12/2015
4170;4;3;31/12/2015
4171;3;3;31/12/2015
4172;3;3;31/12/2015
4173;2;3;31/12/2015
8584;3;3;31/12/2015
4175;3;3;31/12/2015
4176;3;3;31/12/2015
8587;1;3;31/12/2015
4178;3;3;31/12/2015
8589;3;3;31/12/2015
4180;2;4;31/12/2015
4181;3;3;31/12/2015
4182;1;3;31/12/2015
4183;3;3;31/12/2015
4184;3;4;31/12/2015
4185;3;3;31/12/2015
8596;3;3;31/12/2015
8597;2;3;31/12/2015
4188;2;3;31/12/2015
8599;2;3;31/12/2015
4190;3;3;31/12/2015
4191;2;3;31/12/2015
4192;2;3;31/12/2015
4193;3;3;31/12/2015
4194;2;3;31/12/2015
8605;3;3;31/12/2015
4196;3;4;31/12/2015
4197;1;3;31/12/2015
8608;3;3;31/12/2015
4199;2;3;31/12/2015
4200;2;3;31/12/2015
4201;3;3;31/12/2015
4202;3;3;31/12/2015
8613;1;3;31/12/2015
8614;3;4;31/12/2015
4205;3;3;31/12/2015
4206;3;3;31/12/2015
4207;3;4;31/12/2015
4208;3;3;31/12/2015
4209;3;4;31/12/2015
4210;2;3;31/12/2015
4211;3;3;31/12/2015
4212;3;3;31/12/2015
4213;3;3;31/12/2015
4214;3;3;31/12/2015
4215;3;3;31/12/2015
4216;3;3;31/12/2015
4217;3;3;31/12/2015
4218;3;3;31/12/2015
4219;3;3;31/12/2015
4220;3;3;31/12/2015
4221;3;3;31/12/2015
8632;4;3;31/12/2015
4223;2;3;31/12/2015
4224;3;3;31/12/2015
4225;1;4;31/12/2015
4226;2;3;31/12/2015
4227;3;3;31/12/2015
4228;3;3;31/12/2015
4229;4;3;31/12/2015
4230;1;3;31/12/2015
4231;3;3;31/12/2015
4232;3;3;31/12/2015
4233;3;3;31/12/2015
4234;3;3;31/12/2015
4235;3;3;31/12/2015
4236;4;3;31/12/2015
4237;3;3;31/12/2015
4238;3;3;31/12/2015
4239;3;4;31/12/2015
4240;2;3;31/12/2015
4241;4;4;31/12/2015
8652;3;4;31/12/2015
4243;2;3;31/12/2015
4244;3;3;31/12/2015
4245;3;3;31/12/2015
4246;3;3;31/12/2015
4247;2;3;31/12/2015
4248;2;4;31/12/2015
4249;3;4;31/12/2015
4250;2;3;31/12/2015
4251;4;3;31/12/2015
4252;2;3;31/12/2015
8663;3;3;31/12/2015
4254;2;3;31/12/2015
8665;3;4;31/12/2015
4256;2;4;31/12/2015
4257;3;4;31/12/2015
4258;3;3;31/12/2015
4259;2;3;31/12/2015
8670;2;3;31/12/2015
4261;3;4;31/12/2015
4262;3;3;31/12/2015
4263;3;3;31/12/2015
8674;3;3;31/12/2015
4265;3;3;31/12/2015
4266;3;3;31/12/2015
4267;3;3;31/12/2015
4268;3;3;31/12/2015
4269;3;4;31/12/2015
4270;3;3;31/12/2015
4271;3;3;31/12/2015
4272;3;3;31/12/2015
4273;3;4;31/12/2015
4274;3;4;31/12/2015
8685;1;3;31/12/2015
4276;3;3;31/12/2015
8687;3;4;31/12/2015
4278;2;3;31/12/2015
8689;2;3;31/12/2015
8690;3;4;31/12/2015
4281;3;3;31/12/2015
4282;2;3;31/12/2015
4283;4;3;31/12/2015
4284;4;3;31/12/2015
8695;2;4;31/12/2015
4286;1;3;31/12/2015
4287;4;3;31/12/2015
4288;4;4;31/12/2015
8699;4;3;31/12/2015
4290;4;3;31/12/2015
4291;2;3;31/12/2015
4292;3;3;31/12/2015
8703;2;3;31/12/2015
4294;3;4;31/12/2015
4295;3;3;31/12/2015
4296;4;3;31/12/2015
4297;3;4;31/12/2015
4298;3;3;31/12/2015
4299;3;3;31/12/2015
4300;2;3;31/12/2015
4301;4;3;31/12/2015
4302;2;3;31/12/2015
4303;3;3;31/12/2015
4304;3;3;31/12/2015
4305;2;3;31/12/2015
4306;3;3;31/12/2015
4307;1;3;31/12/2015
4308;4;3;31/12/2015
4309;3;3;31/12/2015
4310;1;3;31/12/2015
4311;3;3;31/12/2015
4312;3;3;31/12/2015
4313;3;4;31/12/2015
4314;4;3;31/12/2015
4315;2;3;31/12/2015
4316;3;3;31/12/2015
4317;3;3;31/12/2015
4318;4;3;31/12/2015
4319;3;3;31/12/2015
4320;2;3;31/12/2015
4321;2;3;31/12/2015
4322;3;3;31/12/2015
4323;3;3;31/12/2015
8734;3;4;31/12/2015
4325;3;4;31/12/2015
4326;3;3;31/12/2015
4327;3;3;31/12/2015
4328;2;3;31/12/2015
4329;3;3;31/12/2015
8740;3;4;31/12/2015
4331;1;3;31/12/2015
4332;4;3;31/12/2015
4333;4;3;31/12/2015
4334;3;3;31/12/2015
8745;3;4;31/12/2015
4336;2;3;31/12/2015
4337;3;3;31/12/2015
4338;1;3;31/12/2015
4339;3;4;31/12/2015
4340;2;3;31/12/2015
4341;4;3;31/12/2015
4342;3;3;31/12/2015
4343;3;3;31/12/2015
4344;3;3;31/12/2015
8755;4;3;31/12/2015
4346;2;4;31/12/2015
4347;3;3;31/12/2015
4348;1;3;31/12/2015
4349;4;3;31/12/2015
4350;3;3;31/12/2015
4351;3;3;31/12/2015
4352;4;3;31/12/2015
4353;2;3;31/12/2015
4354;3;3;31/12/2015
4355;3;4;31/12/2015
4356;2;3;31/12/2015
8767;3;3;31/12/2015
8768;3;3;31/12/2015
4359;3;3;31/12/2015
4360;3;3;31/12/2015
4361;4;4;31/12/2015
4362;3;3;31/12/2015
8773;4;3;31/12/2015
4364;2;3;31/12/2015
4365;3;3;31/12/2015
4366;3;3;31/12/2015
8777;2;3;31/12/2015
4368;2;3;31/12/2015
8779;2;3;31/12/2015
8780;2;3;31/12/2015
4371;3;3;31/12/2015
4372;2;3;31/12/2015
4373;2;4;31/12/2015
4374;3;4;31/12/2015
4375;3;3;31/12/2015
4376;3;3;31/12/2015
4377;2;3;31/12/2015
4378;3;3;31/12/2015
4379;3;3;31/12/2015
4380;3;3;31/12/2015
4381;2;3;31/12/2015
8792;3;4;31/12/2015
4383;3;3;31/12/2015
4384;3;3;31/12/2015
4385;4;3;31/12/2015
4386;4;4;31/12/2015
8797;2;4;31/12/2015
4388;3;4;31/12/2015
8799;3;3;31/12/2015
4390;2;3;31/12/2015
4391;2;3;31/12/2015
8802;3;3;31/12/2015
4393;4;3;31/12/2015
4394;2;3;31/12/2015
4395;2;3;31/12/2015
4396;2;3;31/12/2015
4397;2;3;31/12/2015
4398;4;3;31/12/2015
4399;3;3;31/12/2015
4400;2;3;31/12/2015
4401;3;3;31/12/2015
4402;2;3;31/12/2015
8813;3;3;31/12/2015
4404;3;3;31/12/2015
4405;2;3;31/12/2015
4406;3;3;31/12/2015
4407;2;3;31/12/2015
4408;3;4;31/12/2015
4409;2;3;31/12/2015
4410;4;3;31/12/2015
1;3;3;31/12/2016
4412;2;4;31/12/2016
3;3;3;31/12/2016
4;2;3;31/12/2016
5;3;3;31/12/2016
6;3;3;31/12/2016
4417;3;4;31/12/2016
8;3;4;31/12/2016
9;3;4;31/12/2016
10;3;3;31/12/2016
11;2;3;31/12/2016
12;3;3;31/12/2016
13;3;3;31/12/2016
4424;2;3;31/12/2016
15;3;3;31/12/2016
16;3;3;31/12/2016
17;2;3;31/12/2016
18;3;3;31/12/2016
19;2;3;31/12/2016
20;3;3;31/12/2016
21;3;3;31/12/2016
22;2;4;31/12/2016
23;3;3;31/12/2016
24;1;3;31/12/2016
25;3;3;31/12/2016
26;3;3;31/12/2016
27;3;4;31/12/2016
28;3;3;31/12/2016
4439;2;3;31/12/2016
30;2;3;31/12/2016
4441;2;3;31/12/2016
32;2;3;31/12/2016
33;3;3;31/12/2016
34;3;3;31/12/2016
35;3;3;31/12/2016
4446;3;3;31/12/2016
37;3;3;31/12/2016
38;3;3;31/12/2016
4449;2;3;31/12/2016
40;2;3;31/12/2016
41;2;3;31/12/2016
42;2;3;31/12/2016
43;3;3;31/12/2016
44;3;3;31/12/2016
45;2;4;31/12/2016
46;3;3;31/12/2016
47;3;4;31/12/2016
48;3;4;31/12/2016
49;3;4;31/12/2016
50;2;3;31/12/2016
51;2;3;31/12/2016
52;2;3;31/12/2016
53;3;4;31/12/2016
54;3;3;31/12/2016
55;3;3;31/12/2016
56;3;3;31/12/2016
57;3;4;31/12/2016
58;3;3;31/12/2016
59;3;4;31/12/2016
4470;3;3;31/12/2016
61;3;4;31/12/2016
62;4;3;31/12/2016
63;4;3;31/12/2016
64;4;3;31/12/2016
65;3;3;31/12/2016
4476;2;3;31/12/2016
67;3;3;31/12/2016
68;2;3;31/12/2016
69;3;3;31/12/2016
4480;3;3;31/12/2016
71;3;3;31/12/2016
72;4;4;31/12/2016
73;3;3;31/12/2016
74;3;3;31/12/2016
75;3;3;31/12/2016
76;3;4;31/12/2016
77;3;3;31/12/2016
78;3;3;31/12/2016
4489;3;3;31/12/2016
80;3;4;31/12/2016
81;2;3;31/12/2016
82;2;3;31/12/2016
83;3;3;31/12/2016
84;3;3;31/12/2016
85;3;3;31/12/2016
86;3;3;31/12/2016
87;4;3;31/12/2016
88;2;4;31/12/2016
89;3;3;31/12/2016
90;4;3;31/12/2016
91;1;4;31/12/2016
92;2;4;31/12/2016
93;2;3;31/12/2016
94;3;3;31/12/2016
95;2;3;31/12/2016
96;3;3;31/12/2016
97;3;4;31/12/2016
98;3;3;31/12/2016
99;3;3;31/12/2016
4510;2;3;31/12/2016
101;1;4;31/12/2016
102;3;3;31/12/2016
103;1;3;31/12/2016
104;3;3;31/12/2016
105;1;3;31/12/2016
4516;1;4;31/12/2016
107;4;3;31/12/2016
108;3;3;31/12/2016
4519;4;3;31/12/2016
110;3;3;31/12/2016
4521;2;4;31/12/2016
112;3;4;31/12/2016
4523;3;3;31/12/2016
114;4;3;31/12/2016
115;3;3;31/12/2016
116;3;3;31/12/2016
117;2;3;31/12/2016
118;3;3;31/12/2016
119;3;4;31/12/2016
120;3;3;31/12/2016
4531;3;4;31/12/2016
122;3;3;31/12/2016
123;3;3;31/12/2016
124;3;3;31/12/2016
4535;3;3;31/12/2016
126;2;3;31/12/2016
127;3;3;31/12/2016
4538;2;3;31/12/2016
129;3;3;31/12/2016
130;2;3;31/12/2016
131;2;3;31/12/2016
132;2;3;31/12/2016
133;3;3;31/12/2016
134;2;3;31/12/2016
135;2;4;31/12/2016
136;3;4;31/12/2016
137;2;3;31/12/2016
138;2;3;31/12/2016
139;3;3;31/12/2016
140;4;3;31/12/2016
141;2;4;31/12/2016
142;3;3;31/12/2016
143;1;4;31/12/2016
144;3;3;31/12/2016
145;3;3;31/12/2016
146;2;3;31/12/2016
147;2;3;31/12/2016
4558;3;3;31/12/2016
149;2;4;31/12/2016
150;3;3;31/12/2016
151;3;3;31/12/2016
152;2;3;31/12/2016
153;3;4;31/12/2016
154;3;3;31/12/2016
155;2;3;31/12/2016
156;3;3;31/12/2016
4567;2;3;31/12/2016
4568;3;4;31/12/2016
159;3;3;31/12/2016
160;2;3;31/12/2016
161;4;4;31/12/2016
162;2;3;31/12/2016
163;3;3;31/12/2016
4574;2;3;31/12/2016
4575;3;3;31/12/2016
166;3;3;31/12/2016
167;3;3;31/12/2016
168;3;3;31/12/2016
169;3;4;31/12/2016
170;3;4;31/12/2016
171;2;3;31/12/2016
172;2;4;31/12/2016
173;3;3;31/12/2016
174;3;3;31/12/2016
175;4;3;31/12/2016
176;2;3;31/12/2016
177;3;3;31/12/2016
4588;2;4;31/12/2016
4589;3;4;31/12/2016
180;3;3;31/12/2016
181;1;4;31/12/2016
4592;2;3;31/12/2016
4593;4;4;31/12/2016
184;2;3;31/12/2016
185;3;3;31/12/2016
4596;3;3;31/12/2016
187;3;3;31/12/2016
188;3;3;31/12/2016
189;2;3;31/12/2016
190;2;3;31/12/2016
191;3;3;31/12/2016
192;3;3;31/12/2016
193;2;3;31/12/2016
194;3;3;31/12/2016
195;3;4;31/12/2016
4606;3;3;31/12/2016
197;2;3;31/12/2016
198;3;3;31/12/2016
199;3;3;31/12/2016
4610;4;3;31/12/2016
201;2;3;31/12/2016
202;2;3;31/12/2016
203;2;3;31/12/2016
204;2;3;31/12/2016
205;2;3;31/12/2016
4616;1;4;31/12/2016
207;3;3;31/12/2016
208;3;3;31/12/2016
209;3;3;31/12/2016
210;3;3;31/12/2016
211;3;3;31/12/2016
4622;2;4;31/12/2016
213;2;3;31/12/2016
214;3;3;31/12/2016
215;3;3;31/12/2016
216;1;3;31/12/2016
217;2;3;31/12/2016
218;3;3;31/12/2016
219;1;3;31/12/2016
220;3;3;31/12/2016
221;2;3;31/12/2016
4632;3;4;31/12/2016
4633;3;3;31/12/2016
224;3;3;31/12/2016
4635;2;3;31/12/2016
226;3;3;31/12/2016
227;3;3;31/12/2016
228;3;3;31/12/2016
229;3;3;31/12/2016
230;1;3;31/12/2016
231;3;3;31/12/2016
232;3;3;31/12/2016
233;4;3;31/12/2016
234;3;3;31/12/2016
235;4;3;31/12/2016
236;4;4;31/12/2016
237;2;4;31/12/2016
4648;3;3;31/12/2016
239;1;3;31/12/2016
240;3;3;31/12/2016
241;2;3;31/12/2016
242;3;3;31/12/2016
243;3;3;31/12/2016
244;3;3;31/12/2016
245;2;3;31/12/2016
246;3;3;31/12/2016
4657;3;3;31/12/2016
248;4;3;31/12/2016
249;2;3;31/12/2016
250;3;3;31/12/2016
251;3;3;31/12/2016
252;3;4;31/12/2016
253;2;3;31/12/2016
254;2;3;31/12/2016
255;1;3;31/12/2016
4666;2;3;31/12/2016
4667;3;3;31/12/2016
258;4;3;31/12/2016
259;3;3;31/12/2016
260;3;3;31/12/2016
261;2;4;31/12/2016
262;2;3;31/12/2016
263;4;3;31/12/2016
264;3;3;31/12/2016
265;4;3;31/12/2016
266;4;3;31/12/2016
267;3;4;31/12/2016
4678;1;3;31/12/2016
269;3;3;31/12/2016
270;1;3;31/12/2016
4681;2;3;31/12/2016
272;2;3;31/12/2016
273;2;4;31/12/2016
274;3;3;31/12/2016
275;3;3;31/12/2016
276;3;3;31/12/2016
277;3;3;31/12/2016
278;3;4;31/12/2016
279;4;4;31/12/2016
280;2;3;31/12/2016
281;3;3;31/12/2016
282;4;4;31/12/2016
4693;2;3;31/12/2016
284;3;3;31/12/2016
285;3;3;31/12/2016
286;2;3;31/12/2016
287;2;4;31/12/2016
288;3;3;31/12/2016
289;3;3;31/12/2016
4700;3;4;31/12/2016
291;3;3;31/12/2016
292;4;3;31/12/2016
293;3;3;31/12/2016
294;2;3;31/12/2016
295;3;3;31/12/2016
296;3;3;31/12/2016
297;3;3;31/12/2016
298;2;3;31/12/2016
299;3;3;31/12/2016
300;3;3;31/12/2016
301;1;3;31/12/2016
302;3;3;31/12/2016
303;2;3;31/12/2016
304;3;3;31/12/2016
4715;3;3;31/12/2016
306;3;3;31/12/2016
307;3;3;31/12/2016
308;1;3;31/12/2016
4719;3;3;31/12/2016
310;3;3;31/12/2016
4721;3;3;31/12/2016
312;1;3;31/12/2016
313;3;3;31/12/2016
314;3;3;31/12/2016
315;3;3;31/12/2016
4726;3;3;31/12/2016
317;3;3;31/12/2016
318;3;3;31/12/2016
319;3;3;31/12/2016
320;3;3;31/12/2016
321;3;3;31/12/2016
322;3;3;31/12/2016
323;2;3;31/12/2016
324;3;3;31/12/2016
325;4;3;31/12/2016
326;3;4;31/12/2016
327;4;3;31/12/2016
4738;2;3;31/12/2016
329;3;3;31/12/2016
330;2;3;31/12/2016
331;1;3;31/12/2016
4742;4;3;31/12/2016
333;3;3;31/12/2016
4744;2;3;31/12/2016
335;4;3;31/12/2016
336;3;4;31/12/2016
337;2;3;31/12/2016
4748;3;3;31/12/2016
339;4;3;31/12/2016
340;3;3;31/12/2016
4751;2;3;31/12/2016
342;3;3;31/12/2016
343;2;3;31/12/2016
344;3;3;31/12/2016
345;3;3;31/12/2016
346;3;3;31/12/2016
347;3;3;31/12/2016
348;3;3;31/12/2016
349;3;3;31/12/2016
4760;4;3;31/12/2016
4761;4;3;31/12/2016
352;2;3;31/12/2016
353;2;4;31/12/2016
354;3;3;31/12/2016
355;2;3;31/12/2016
356;3;3;31/12/2016
4767;3;4;31/12/2016
358;3;3;31/12/2016
359;3;3;31/12/2016
360;3;3;31/12/2016
361;4;3;31/12/2016
362;2;3;31/12/2016
363;2;4;31/12/2016
364;3;3;31/12/2016
365;3;4;31/12/2016
366;3;3;31/12/2016
367;4;3;31/12/2016
368;3;3;31/12/2016
369;1;3;31/12/2016
370;3;3;31/12/2016
371;3;3;31/12/2016
372;3;3;31/12/2016
373;2;3;31/12/2016
374;3;3;31/12/2016
375;2;3;31/12/2016
376;2;4;31/12/2016
377;3;3;31/12/2016
378;2;3;31/12/2016
4789;4;3;31/12/2016
380;3;3;31/12/2016
381;3;3;31/12/2016
382;3;3;31/12/2016
383;3;4;31/12/2016
384;2;3;31/12/2016
385;4;3;31/12/2016
386;3;4;31/12/2016
387;3;3;31/12/2016
4798;3;3;31/12/2016
389;2;3;31/12/2016
390;4;3;31/12/2016
391;1;3;31/12/2016
392;4;4;31/12/2016
393;3;3;31/12/2016
394;3;3;31/12/2016
395;3;3;31/12/2016
396;3;4;31/12/2016
397;2;3;31/12/2016
398;3;3;31/12/2016
4809;2;3;31/12/2016
400;4;3;31/12/2016
401;3;3;31/12/2016
402;3;3;31/12/2016
4813;3;3;31/12/2016
404;3;3;31/12/2016
4815;1;3;31/12/2016
4816;3;3;31/12/2016
407;3;3;31/12/2016
408;3;4;31/12/2016
4819;3;3;31/12/2016
4820;4;3;31/12/2016
411;3;4;31/12/2016
4822;3;3;31/12/2016
413;3;3;31/12/2016
414;3;3;31/12/2016
415;2;3;31/12/2016
416;3;3;31/12/2016
417;3;4;31/12/2016
418;3;3;31/12/2016
419;3;4;31/12/2016
420;2;3;31/12/2016
421;3;3;31/12/2016
422;3;3;31/12/2016
423;2;3;31/12/2016
424;3;3;31/12/2016
425;2;3;31/12/2016
4836;2;3;31/12/2016
427;3;3;31/12/2016
428;2;3;31/12/2016
429;3;3;31/12/2016
430;1;3;31/12/2016
4841;3;3;31/12/2016
4842;3;3;31/12/2016
433;3;3;31/12/2016
434;2;3;31/12/2016
435;3;4;31/12/2016
4846;3;3;31/12/2016
437;3;3;31/12/2016
4848;2;3;31/12/2016
439;3;3;31/12/2016
440;3;3;31/12/2016
441;2;3;31/12/2016
442;3;3;31/12/2016
4853;1;3;31/12/2016
444;3;3;31/12/2016
445;2;3;31/12/2016
446;3;4;31/12/2016
447;1;3;31/12/2016
448;2;3;31/12/2016
4859;3;3;31/12/2016
450;3;3;31/12/2016
451;3;3;31/12/2016
4862;3;4;31/12/2016
453;3;3;31/12/2016
4864;2;3;31/12/2016
455;3;3;31/12/2016
456;3;3;31/12/2016
457;2;4;31/12/2016
458;2;3;31/12/2016
459;3;3;31/12/2016
460;3;3;31/12/2016
461;4;3;31/12/2016
462;3;3;31/12/2016
4873;2;3;31/12/2016
464;3;3;31/12/2016
465;2;3;31/12/2016
466;3;3;31/12/2016
467;3;3;31/12/2016
4878;2;3;31/12/2016
469;3;3;31/12/2016
470;3;3;31/12/2016
471;3;3;31/12/2016
472;3;3;31/12/2016
473;2;3;31/12/2016
4884;3;3;31/12/2016
4885;3;3;31/12/2016
476;3;4;31/12/2016
477;3;4;31/12/2016
478;3;3;31/12/2016
479;3;3;31/12/2016
480;3;3;31/12/2016
481;4;3;31/12/2016
482;3;3;31/12/2016
483;3;3;31/12/2016
484;4;3;31/12/2016
485;4;4;31/12/2016
486;2;3;31/12/2016
4897;4;3;31/12/2016
488;2;3;31/12/2016
489;3;3;31/12/2016
490;4;3;31/12/2016
4901;2;3;31/12/2016
4902;4;3;31/12/2016
493;3;3;31/12/2016
494;2;3;31/12/2016
4905;3;3;31/12/2016
496;4;3;31/12/2016
497;3;3;31/12/2016
498;2;3;31/12/2016
499;1;4;31/12/2016
500;2;3;31/12/2016
501;3;3;31/12/2016
502;3;4;31/12/2016
503;4;4;31/12/2016
4914;3;3;31/12/2016
4915;3;3;31/12/2016
506;2;3;31/12/2016
507;4;3;31/12/2016
508;1;3;31/12/2016
509;3;3;31/12/2016
510;3;4;31/12/2016
511;3;3;31/12/2016
512;2;3;31/12/2016
513;2;3;31/12/2016
514;3;3;31/12/2016
515;3;3;31/12/2016
516;3;3;31/12/2016
517;2;3;31/12/2016
518;2;4;31/12/2016
4929;2;4;31/12/2016
4930;3;3;31/12/2016
521;3;3;31/12/2016
4932;3;4;31/12/2016
4933;2;3;31/12/2016
524;1;3;31/12/2016
525;3;3;31/12/2016
526;4;3;31/12/2016
527;3;3;31/12/2016
528;3;3;31/12/2016
529;2;3;31/12/2016
530;3;3;31/12/2016
531;4;3;31/12/2016
4942;3;3;31/12/2016
533;3;3;31/12/2016
4944;2;4;31/12/2016
4945;3;3;31/12/2016
536;3;3;31/12/2016
537;3;3;31/12/2016
538;2;4;31/12/2016
4949;2;3;31/12/2016
4950;4;3;31/12/2016
4951;3;3;31/12/2016
542;2;3;31/12/2016
4953;3;3;31/12/2016
4954;3;3;31/12/2016
545;2;3;31/12/2016
546;3;4;31/12/2016
547;3;3;31/12/2016
548;3;3;31/12/2016
549;3;3;31/12/2016
550;2;3;31/12/2016
551;4;3;31/12/2016
552;3;3;31/12/2016
553;3;3;31/12/2016
554;3;4;31/12/2016
555;3;3;31/12/2016
4966;3;3;31/12/2016
557;3;3;31/12/2016
558;2;3;31/12/2016
559;3;3;31/12/2016
560;4;3;31/12/2016
561;3;3;31/12/2016
562;3;3;31/12/2016
563;3;3;31/12/2016
564;2;4;31/12/2016
565;2;3;31/12/2016
566;1;3;31/12/2016
567;4;3;31/12/2016
568;1;4;31/12/2016
569;2;3;31/12/2016
570;3;3;31/12/2016
4981;4;3;31/12/2016
4982;2;3;31/12/2016
573;3;3;31/12/2016
4984;4;3;31/12/2016
575;3;3;31/12/2016
576;3;3;31/12/2016
577;3;3;31/12/2016
578;2;3;31/12/2016
4989;1;3;31/12/2016
580;1;3;31/12/2016
4991;1;3;31/12/2016
582;2;4;31/12/2016
583;3;4;31/12/2016
584;3;3;31/12/2016
4995;1;3;31/12/2016
586;3;4;31/12/2016
587;3;3;31/12/2016
588;3;4;31/12/2016
589;3;3;31/12/2016
590;3;3;31/12/2016
591;3;3;31/12/2016
5002;3;3;31/12/2016
593;2;3;31/12/2016
594;1;3;31/12/2016
595;3;4;31/12/2016
596;3;3;31/12/2016
597;3;3;31/12/2016
598;1;3;31/12/2016
599;3;3;31/12/2016
5010;1;3;31/12/2016
601;2;3;31/12/2016
602;3;3;31/12/2016
5013;2;4;31/12/2016
604;3;3;31/12/2016
605;3;3;31/12/2016
606;1;3;31/12/2016
5017;4;3;31/12/2016
608;2;3;31/12/2016
609;4;3;31/12/2016
610;3;4;31/12/2016
611;3;3;31/12/2016
612;3;4;31/12/2016
613;2;4;31/12/2016
5024;3;3;31/12/2016
615;2;3;31/12/2016
616;4;3;31/12/2016
617;3;3;31/12/2016
618;1;3;31/12/2016
619;2;3;31/12/2016
620;3;4;31/12/2016
621;2;3;31/12/2016
622;3;3;31/12/2016
623;3;3;31/12/2016
624;3;3;31/12/2016
625;2;3;31/12/2016
626;3;3;31/12/2016
627;1;3;31/12/2016
628;3;4;31/12/2016
629;2;3;31/12/2016
630;3;3;31/12/2016
631;2;4;31/12/2016
632;3;4;31/12/2016
633;2;3;31/12/2016
634;3;4;31/12/2016
5045;3;3;31/12/2016
636;3;4;31/12/2016
637;3;3;31/12/2016
638;3;3;31/12/2016
639;4;3;31/12/2016
640;3;3;31/12/2016
641;3;3;31/12/2016
642;2;3;31/12/2016
643;3;3;31/12/2016
644;4;3;31/12/2016
645;3;3;31/12/2016
646;3;3;31/12/2016
647;3;3;31/12/2016
648;3;3;31/12/2016
649;3;3;31/12/2016
650;3;3;31/12/2016
651;4;3;31/12/2016
652;3;4;31/12/2016
653;3;3;31/12/2016
5064;3;3;31/12/2016
655;3;3;31/12/2016
5066;3;3;31/12/2016
657;4;4;31/12/2016
5068;3;3;31/12/2016
659;1;3;31/12/2016
660;2;3;31/12/2016
661;3;3;31/12/2016
662;3;4;31/12/2016
663;3;3;31/12/2016
664;3;3;31/12/2016
665;1;3;31/12/2016
666;3;3;31/12/2016
667;3;3;31/12/2016
668;3;3;31/12/2016
669;4;3;31/12/2016
670;2;4;31/12/2016
5081;3;3;31/12/2016
672;3;3;31/12/2016
673;3;3;31/12/2016
674;3;3;31/12/2016
5085;3;3;31/12/2016
676;3;3;31/12/2016
677;3;4;31/12/2016
678;3;3;31/12/2016
679;3;3;31/12/2016
680;3;3;31/12/2016
681;1;3;31/12/2016
5092;3;3;31/12/2016
5093;2;4;31/12/2016
684;4;3;31/12/2016
685;2;3;31/12/2016
686;2;3;31/12/2016
