EmployeeID;EnvironmentSatisfaction;JobSatisfaction;WorkLifeBalance;DateSurvey
665;3.0;1.0;2.0;31/12/2015
666;3.0;2.0;4.0;31/12/2015
667;3.0;3.0;3.0;31/12/2015
668;2.0;2.0;3.0;31/12/2015
669;4.0;4.0;4.0;31/12/2015
670;3.0;2.0;3.0;31/12/2015
671;1.0;4.0;3.0;31/12/2015
672;4.0;4.0;3.0;31/12/2015
673;2.0;3.0;2.0;31/12/2015
674;3.0;3.0;3.0;31/12/2015
675;2.0;3.0;3.0;31/12/2015
676;4.0;1.0;2.0;31/12/2015
677;4.0;2.0;2.0;31/12/2015
678;3.0;4.0;4.0;31/12/2015
679;;2.0;3.0;31/12/2015
680;3.0;2.0;3.0;31/12/2015
681;1.0;3.0;3.0;31/12/2015
682;4.0;3.0;3.0;31/12/2015
683;3.0;1.0;3.0;31/12/2015
684;1.0;4.0;3.0;31/12/2015
685;4.0;3.0;3.0;31/12/2015
686;4.0;1.0;4.0;31/12/2015
687;3.0;4.0;3.0;31/12/2015
688;4.0;1.0;3.0;31/12/2015
689;4.0;2.0;3.0;31/12/2015
690;2.0;2.0;2.0;31/12/2015
691;2.0;1.0;3.0;31/12/2015
692;1.0;3.0;3.0;31/12/2015
693;4.0;3.0;2.0;31/12/2015
694;3.0;2.0;3.0;31/12/2015
695;4.0;2.0;4.0;31/12/2015
696;1.0;1.0;4.0;31/12/2015
697;3.0;3.0;2.0;31/12/2015
698;4.0;3.0;3.0;31/12/2015
699;4.0;2.0;3.0;31/12/2015
700;3.0;3.0;3.0;31/12/2015
701;4.0;4.0;2.0;31/12/2015
702;3.0;4.0;3.0;31/12/2015
703;3.0;1.0;3.0;31/12/2015
704;3.0;3.0;3.0;31/12/2015
705;3.0;2.0;3.0;31/12/2015
706;2.0;1.0;3.0;31/12/2015
707;3.0;1.0;4.0;31/12/2015
708;4.0;4.0;2.0;31/12/2015
709;3.0;1.0;2.0;31/12/2015
710;2.0;2.0;3.0;31/12/2015
711;1.0;1.0;2.0;31/12/2015
712;4.0;4.0;3.0;31/12/2015
713;3.0;4.0;3.0;31/12/2015
714;4.0;2.0;2.0;31/12/2015
715;4.0;4.0;4.0;31/12/2015
716;4.0;4.0;3.0;31/12/2015
717;4.0;4.0;3.0;31/12/2015
718;1.0;3.0;2.0;31/12/2015
719;4.0;2.0;3.0;31/12/2015
720;1.0;3.0;3.0;31/12/2015
721;2.0;3.0;3.0;31/12/2015
722;2.0;3.0;3.0;31/12/2015
723;3.0;4.0;4.0;31/12/2015
724;4.0;3.0;2.0;31/12/2015
725;4.0;3.0;3.0;31/12/2015
726;3.0;4.0;4.0;31/12/2015
727;3.0;1.0;3.0;31/12/2015
728;4.0;3.0;2.0;31/12/2015
729;1.0;4.0;4.0;31/12/2015
730;2.0;2.0;3.0;31/12/2015
731;4.0;4.0;2.0;31/12/2015
732;3.0;3.0;3.0;31/12/2015
733;2.0;4.0;4.0;31/12/2015
734;3.0;2.0;2.0;31/12/2015
735;3.0;3.0;3.0;31/12/2015
736;1.0;3.0;;31/12/2015
737;4.0;3.0;2.0;31/12/2015
738;1.0;3.0;1.0;31/12/2015
739;4.0;4.0;3.0;31/12/2015
740;4.0;3.0;3.0;31/12/2015
741;1.0;4.0;3.0;31/12/2015
742;3.0;1.0;3.0;31/12/2015
743;3.0;1.0;1.0;31/12/2015
744;1.0;3.0;3.0;31/12/2015
745;3.0;4.0;3.0;31/12/2015
746;1.0;4.0;2.0;31/12/2015
747;3.0;1.0;3.0;31/12/2015
748;2.0;1.0;2.0;31/12/2015
749;1.0;1.0;3.0;31/12/2015
750;3.0;4.0;3.0;31/12/2015
751;4.0;4.0;2.0;31/12/2015
752;4.0;1.0;3.0;31/12/2015
753;2.0;4.0;4.0;31/12/2015
754;1.0;2.0;3.0;31/12/2015
755;2.0;3.0;3.0;31/12/2015
756;4.0;1.0;3.0;31/12/2015
757;1.0;2.0;4.0;31/12/2015
758;4.0;1.0;3.0;31/12/2015
759;1.0;2.0;4.0;31/12/2015
760;2.0;1.0;4.0;31/12/2015
761;1.0;4.0;2.0;31/12/2015
762;3.0;1.0;2.0;31/12/2015
763;1.0;4.0;2.0;31/12/2015
764;1.0;1.0;3.0;31/12/2015
765;3.0;3.0;1.0;31/12/2015
766;1.0;1.0;4.0;31/12/2015
767;1.0;3.0;4.0;31/12/2015
768;4.0;3.0;3.0;31/12/2015
769;4.0;4.0;2.0;31/12/2015
770;4.0;2.0;2.0;31/12/2015
771;2.0;3.0;2.0;31/12/2015
772;3.0;3.0;4.0;31/12/2015
773;1.0;4.0;3.0;31/12/2015
774;1.0;4.0;4.0;31/12/2015
775;1.0;1.0;4.0;31/12/2015
776;3.0;2.0;3.0;31/12/2015
777;2.0;1.0;3.0;31/12/2015
778;4.0;2.0;3.0;31/12/2015
779;2.0;4.0;1.0;31/12/2015
780;2.0;4.0;4.0;31/12/2015
781;3.0;1.0;3.0;31/12/2015
782;1.0;3.0;3.0;31/12/2015
783;4.0;2.0;3.0;31/12/2015
784;4.0;1.0;3.0;31/12/2015
785;3.0;3.0;3.0;31/12/2015
786;4.0;2.0;2.0;31/12/2015
787;1.0;3.0;2.0;31/12/2015
788;3.0;3.0;4.0;31/12/2015
789;4.0;2.0;2.0;31/12/2015
790;4.0;1.0;3.0;31/12/2015
791;4.0;1.0;3.0;31/12/2015
792;4.0;3.0;2.0;31/12/2015
793;1.0;4.0;3.0;31/12/2015
794;1.0;3.0;2.0;31/12/2015
795;3.0;3.0;2.0;31/12/2015
796;2.0;3.0;2.0;31/12/2015
797;3.0;2.0;3.0;31/12/2015
798;2.0;1.0;2.0;31/12/2015
799;1.0;3.0;4.0;31/12/2015
800;1.0;2.0;1.0;31/12/2015
801;1.0;2.0;4.0;31/12/2015
802;4.0;3.0;3.0;31/12/2015
803;2.0;1.0;2.0;31/12/2015
804;4.0;2.0;3.0;31/12/2015
805;2.0;3.0;2.0;31/12/2015
806;3.0;3.0;3.0;31/12/2015
807;3.0;3.0;4.0;31/12/2015
808;4.0;3.0;3.0;31/12/2015
809;1.0;2.0;3.0;31/12/2015
810;3.0;3.0;2.0;31/12/2015
811;3.0;1.0;2.0;31/12/2015
812;1.0;3.0;1.0;31/12/2015
813;3.0;1.0;3.0;31/12/2015
814;3.0;1.0;3.0;31/12/2015
815;4.0;2.0;3.0;31/12/2015
816;3.0;2.0;2.0;31/12/2015
817;4.0;3.0;3.0;31/12/2015
818;3.0;4.0;4.0;31/12/2015
819;2.0;4.0;3.0;31/12/2015
820;1.0;1.0;1.0;31/12/2015
821;4.0;1.0;4.0;31/12/2015
822;2.0;2.0;3.0;31/12/2015
823;3.0;2.0;4.0;31/12/2015
824;4.0;2.0;1.0;31/12/2015
825;1.0;3.0;3.0;31/12/2015
826;4.0;1.0;1.0;31/12/2015
827;4.0;3.0;3.0;31/12/2015
828;4.0;3.0;1.0;31/12/2015
829;3.0;4.0;3.0;31/12/2015
830;2.0;3.0;3.0;31/12/2015
831;3.0;2.0;3.0;31/12/2015
832;1.0;4.0;3.0;31/12/2015
833;3.0;1.0;3.0;31/12/2015
834;4.0;2.0;3.0;31/12/2015
835;4.0;4.0;3.0;31/12/2015
836;4.0;4.0;1.0;31/12/2015
837;1.0;1.0;4.0;31/12/2015
838;2.0;3.0;3.0;31/12/2015
839;3.0;4.0;3.0;31/12/2015
840;3.0;1.0;3.0;31/12/2015
841;4.0;4.0;3.0;31/12/2015
842;1.0;2.0;3.0;31/12/2015
843;2.0;3.0;3.0;31/12/2015
844;4.0;2.0;3.0;31/12/2015
845;3.0;4.0;2.0;31/12/2015
846;3.0;3.0;3.0;31/12/2015
847;;3.0;2.0;31/12/2015
848;1.0;1.0;1.0;31/12/2015
849;2.0;1.0;3.0;31/12/2015
850;3.0;3.0;3.0;31/12/2015
851;4.0;1.0;3.0;31/12/2015
852;3.0;2.0;3.0;31/12/2015
853;1.0;1.0;3.0;31/12/2015
854;3.0;4.0;3.0;31/12/2015
855;3.0;2.0;3.0;31/12/2015
856;4.0;1.0;2.0;31/12/2015
857;3.0;1.0;2.0;31/12/2015
858;1.0;4.0;1.0;31/12/2015
859;3.0;4.0;3.0;31/12/2015
860;2.0;;2.0;31/12/2015
861;1.0;4.0;3.0;31/12/2015
862;3.0;2.0;;31/12/2015
863;2.0;2.0;4.0;31/12/2015
864;2.0;3.0;3.0;31/12/2015
865;2.0;1.0;3.0;31/12/2015
866;1.0;3.0;3.0;31/12/2015
867;4.0;3.0;3.0;31/12/2015
868;1.0;4.0;4.0;31/12/2015
869;3.0;3.0;3.0;31/12/2015
870;4.0;3.0;3.0;31/12/2015
871;1.0;1.0;3.0;31/12/2015
872;4.0;4.0;3.0;31/12/2015
873;2.0;3.0;2.0;31/12/2015
874;4.0;3.0;2.0;31/12/2015
875;4.0;1.0;3.0;31/12/2015
876;4.0;2.0;3.0;31/12/2015
877;3.0;4.0;2.0;31/12/2015
878;4.0;1.0;1.0;31/12/2015
879;3.0;2.0;3.0;31/12/2015
880;2.0;3.0;2.0;31/12/2015
881;2.0;3.0;3.0;31/12/2015
882;2.0;4.0;3.0;31/12/2015
883;2.0;4.0;2.0;31/12/2015
884;2.0;2.0;2.0;31/12/2015
885;3.0;1.0;3.0;31/12/2015
886;1.0;1.0;3.0;31/12/2015
887;4.0;1.0;3.0;31/12/2015
888;3.0;3.0;3.0;31/12/2015
889;3.0;4.0;3.0;31/12/2015
890;3.0;1.0;2.0;31/12/2015
891;2.0;1.0;3.0;31/12/2015
892;4.0;1.0;3.0;31/12/2015
893;2.0;1.0;3.0;31/12/2015
894;2.0;1.0;2.0;31/12/2015
895;3.0;4.0;3.0;31/12/2015
896;2.0;4.0;4.0;31/12/2015
897;4.0;3.0;3.0;31/12/2015
898;3.0;3.0;3.0;31/12/2015
899;1.0;3.0;3.0;31/12/2015
900;3.0;3.0;3.0;31/12/2015
901;3.0;3.0;2.0;31/12/2015
902;1.0;3.0;1.0;31/12/2015
903;4.0;4.0;3.0;31/12/2015
904;4.0;3.0;4.0;31/12/2015
905;4.0;1.0;3.0;31/12/2015
906;2.0;2.0;1.0;31/12/2015
907;3.0;4.0;2.0;31/12/2015
908;1.0;4.0;3.0;31/12/2015
909;3.0;4.0;3.0;31/12/2015
910;;4.0;2.0;31/12/2015
911;1.0;4.0;3.0;31/12/2015
912;2.0;3.0;3.0;31/12/2015
913;4.0;4.0;2.0;31/12/2015
914;1.0;1.0;1.0;31/12/2015
915;3.0;3.0;3.0;31/12/2015
916;2.0;1.0;3.0;31/12/2015
917;4.0;3.0;3.0;31/12/2015
918;4.0;2.0;3.0;31/12/2015
919;1.0;2.0;3.0;31/12/2015
920;4.0;1.0;3.0;31/12/2015
921;3.0;3.0;3.0;31/12/2015
922;4.0;2.0;3.0;31/12/2015
923;1.0;2.0;3.0;31/12/2015
924;3.0;3.0;3.0;31/12/2015
925;4.0;3.0;3.0;31/12/2015
926;4.0;1.0;3.0;31/12/2015
927;2.0;3.0;3.0;31/12/2015
928;3.0;3.0;3.0;31/12/2015
929;4.0;4.0;4.0;31/12/2015
930;4.0;4.0;4.0;31/12/2015
931;1.0;2.0;2.0;31/12/2015
932;4.0;4.0;3.0;31/12/2015
933;4.0;2.0;2.0;31/12/2015
934;1.0;4.0;3.0;31/12/2015
935;4.0;1.0;2.0;31/12/2015
936;4.0;2.0;3.0;31/12/2015
937;2.0;2.0;3.0;31/12/2015
938;3.0;3.0;3.0;31/12/2015
939;4.0;3.0;3.0;31/12/2015
940;4.0;1.0;3.0;31/12/2015
941;3.0;4.0;3.0;31/12/2015
942;1.0;3.0;2.0;31/12/2015
943;3.0;4.0;3.0;31/12/2015
944;4.0;3.0;3.0;31/12/2015
945;4.0;3.0;2.0;31/12/2015
946;2.0;4.0;3.0;31/12/2015
947;4.0;3.0;3.0;31/12/2015
948;4.0;2.0;3.0;31/12/2015
949;4.0;4.0;3.0;31/12/2015
950;1.0;2.0;3.0;31/12/2015
951;2.0;4.0;4.0;31/12/2015
952;3.0;4.0;4.0;31/12/2015
953;2.0;2.0;3.0;31/12/2015
954;3.0;4.0;2.0;31/12/2015
955;2.0;4.0;3.0;31/12/2015
956;3.0;4.0;3.0;31/12/2015
957;3.0;4.0;3.0;31/12/2015
958;1.0;4.0;4.0;31/12/2015
959;4.0;4.0;3.0;31/12/2015
960;3.0;3.0;3.0;31/12/2015
961;4.0;3.0;3.0;31/12/2015
962;4.0;3.0;3.0;31/12/2015
963;3.0;4.0;2.0;31/12/2015
964;3.0;3.0;2.0;31/12/2015
965;4.0;3.0;3.0;31/12/2015
966;3.0;3.0;1.0;31/12/2015
967;4.0;3.0;4.0;31/12/2015
968;4.0;2.0;3.0;31/12/2015
969;1.0;3.0;2.0;31/12/2015
970;2.0;3.0;4.0;31/12/2015
971;3.0;2.0;3.0;31/12/2015
972;2.0;1.0;3.0;31/12/2015
973;2.0;1.0;4.0;31/12/2015
974;3.0;2.0;3.0;31/12/2015
975;4.0;3.0;3.0;31/12/2015
976;2.0;4.0;2.0;31/12/2015
977;3.0;2.0;1.0;31/12/2015
978;3.0;4.0;2.0;31/12/2015
979;2.0;1.0;3.0;31/12/2015
980;1.0;2.0;3.0;31/12/2015
981;3.0;2.0;1.0;31/12/2015
982;4.0;4.0;2.0;31/12/2015
983;4.0;4.0;3.0;31/12/2015
984;4.0;3.0;1.0;31/12/2015
985;2.0;2.0;2.0;31/12/2015
986;3.0;3.0;4.0;31/12/2015
987;4.0;1.0;3.0;31/12/2015
988;1.0;4.0;;31/12/2015
989;3.0;4.0;2.0;31/12/2015
990;1.0;3.0;3.0;31/12/2015
991;3.0;4.0;2.0;31/12/2015
992;2.0;2.0;3.0;31/12/2015
993;4.0;3.0;4.0;31/12/2015
994;3.0;1.0;3.0;31/12/2015
995;4.0;4.0;3.0;31/12/2015
996;4.0;2.0;2.0;31/12/2015
997;4.0;4.0;4.0;31/12/2015
998;1.0;1.0;2.0;31/12/2015
999;3.0;2.0;2.0;31/12/2015
1000;1.0;3.0;3.0;31/12/2015
1001;4.0;1.0;3.0;31/12/2015
1002;3.0;3.0;3.0;31/12/2015
1003;2.0;2.0;3.0;31/12/2015
1004;2.0;4.0;3.0;31/12/2015
1005;3.0;3.0;3.0;31/12/2015
1006;2.0;2.0;2.0;31/12/2015
1007;3.0;1.0;3.0;31/12/2015
1008;4.0;2.0;2.0;31/12/2015
1009;3.0;1.0;3.0;31/12/2015
1010;4.0;3.0;3.0;31/12/2015
1011;1.0;3.0;2.0;31/12/2015
1012;2.0;4.0;3.0;31/12/2015
1013;4.0;4.0;3.0;31/12/2015
1014;2.0;2.0;3.0;31/12/2015
1015;4.0;3.0;3.0;31/12/2015
1016;3.0;1.0;3.0;31/12/2015
1017;1.0;4.0;3.0;31/12/2015
1018;1.0;3.0;3.0;31/12/2015
1019;2.0;2.0;3.0;31/12/2015
1020;3.0;4.0;3.0;31/12/2015
1021;4.0;1.0;3.0;31/12/2015
1022;3.0;2.0;2.0;31/12/2015
1023;3.0;2.0;2.0;31/12/2015
1024;3.0;4.0;3.0;31/12/2015
1025;4.0;1.0;3.0;31/12/2015
1026;3.0;4.0;4.0;31/12/2015
1027;3.0;3.0;3.0;31/12/2015
1028;2.0;2.0;3.0;31/12/2015
1029;3.0;1.0;2.0;31/12/2015
1030;2.0;1.0;2.0;31/12/2015
1031;2.0;4.0;3.0;31/12/2015
1032;1.0;2.0;3.0;31/12/2015
1033;4.0;1.0;2.0;31/12/2015
1034;4.0;1.0;1.0;31/12/2015
1035;3.0;4.0;3.0;31/12/2015
1036;1.0;3.0;2.0;31/12/2015
1037;2.0;2.0;1.0;31/12/2015
1038;3.0;3.0;4.0;31/12/2015
1039;1.0;3.0;3.0;31/12/2015
1040;4.0;2.0;3.0;31/12/2015
1041;4.0;2.0;4.0;31/12/2015
1042;3.0;4.0;3.0;31/12/2015
1043;2.0;3.0;3.0;31/12/2015
1044;2.0;2.0;2.0;31/12/2015
1045;2.0;3.0;4.0;31/12/2015
1046;3.0;2.0;3.0;31/12/2015
1047;2.0;1.0;3.0;31/12/2015
1048;4.0;4.0;2.0;31/12/2015
1049;1.0;1.0;3.0;31/12/2015
1050;3.0;1.0;3.0;31/12/2015
1051;2.0;4.0;2.0;31/12/2015
1052;3.0;4.0;3.0;31/12/2015
1053;1.0;3.0;3.0;31/12/2015
1054;2.0;3.0;1.0;31/12/2015
1055;4.0;1.0;3.0;31/12/2015
1056;1.0;1.0;3.0;31/12/2015
1057;3.0;3.0;4.0;31/12/2015
1058;4.0;2.0;3.0;31/12/2015
1059;1.0;4.0;3.0;31/12/2015
1060;4.0;4.0;2.0;31/12/2015
1061;4.0;4.0;4.0;31/12/2015
1062;4.0;4.0;4.0;31/12/2015
1063;3.0;3.0;2.0;31/12/2015
1064;2.0;3.0;3.0;31/12/2015
1065;4.0;4.0;2.0;31/12/2015
1066;3.0;4.0;3.0;31/12/2015
1067;4.0;3.0;3.0;31/12/2015
1068;4.0;3.0;3.0;31/12/2015
1069;3.0;2.0;2.0;31/12/2015
1070;1.0;1.0;3.0;31/12/2015
1071;2.0;3.0;3.0;31/12/2015
1072;4.0;2.0;3.0;31/12/2015
1073;1.0;3.0;3.0;31/12/2015
1074;4.0;2.0;3.0;31/12/2015
1075;4.0;4.0;2.0;31/12/2015
1076;3.0;2.0;3.0;31/12/2015
1077;4.0;1.0;2.0;31/12/2015
1078;;4.0;3.0;31/12/2015
1079;2.0;4.0;4.0;31/12/2015
1080;2.0;2.0;3.0;31/12/2015
1081;2.0;4.0;2.0;31/12/2015
1082;4.0;2.0;3.0;31/12/2015
1083;2.0;3.0;3.0;31/12/2015
1084;2.0;3.0;3.0;31/12/2015
1085;3.0;4.0;3.0;31/12/2015
1086;4.0;1.0;3.0;31/12/2015
1087;4.0;1.0;3.0;31/12/2015
1088;4.0;2.0;3.0;31/12/2015
1089;2.0;4.0;2.0;31/12/2015
1090;2.0;4.0;2.0;31/12/2015
1091;1.0;1.0;3.0;31/12/2015
1092;2.0;3.0;2.0;31/12/2015
1093;1.0;3.0;;31/12/2015
1094;4.0;4.0;3.0;31/12/2015
1095;2.0;1.0;3.0;31/12/2015
1096;4.0;1.0;3.0;31/12/2015
1097;1.0;4.0;3.0;31/12/2015
1098;3.0;2.0;1.0;31/12/2015
1099;3.0;2.0;3.0;31/12/2015
1100;3.0;1.0;4.0;31/12/2015
1101;3.0;4.0;3.0;31/12/2015
1102;4.0;4.0;2.0;31/12/2015
1103;1.0;3.0;2.0;31/12/2015
1104;3.0;4.0;3.0;31/12/2015
1105;2.0;3.0;3.0;31/12/2015
1106;2.0;3.0;2.0;31/12/2015
1107;3.0;4.0;3.0;31/12/2015
1108;3.0;1.0;3.0;31/12/2015
1109;1.0;3.0;3.0;31/12/2015
1110;2.0;2.0;2.0;31/12/2015
1111;3.0;4.0;3.0;31/12/2015
1112;4.0;3.0;3.0;31/12/2015
1113;3.0;2.0;4.0;31/12/2015
1114;4.0;1.0;3.0;31/12/2015
1115;1.0;1.0;3.0;31/12/2015
1116;4.0;2.0;3.0;31/12/2015
1117;4.0;4.0;2.0;31/12/2015
1118;1.0;3.0;3.0;31/12/2015
1119;2.0;4.0;4.0;31/12/2015
1120;2.0;4.0;3.0;31/12/2015
1121;2.0;4.0;3.0;31/12/2015
1122;1.0;2.0;3.0;31/12/2015
1123;2.0;1.0;1.0;31/12/2015
1124;3.0;3.0;2.0;31/12/2015
1125;3.0;1.0;4.0;31/12/2015
1126;1.0;2.0;3.0;31/12/2015
1127;1.0;4.0;2.0;31/12/2015
1128;4.0;3.0;2.0;31/12/2015
1129;3.0;1.0;2.0;31/12/2015
1130;1.0;1.0;2.0;31/12/2015
1131;3.0;4.0;3.0;31/12/2015
1132;4.0;1.0;3.0;31/12/2015
1133;3.0;4.0;2.0;31/12/2015
1134;1.0;1.0;2.0;31/12/2015
1135;3.0;4.0;3.0;31/12/2015
1136;4.0;4.0;3.0;31/12/2015
1137;4.0;4.0;3.0;31/12/2015
1138;1.0;4.0;3.0;31/12/2015
1139;1.0;1.0;2.0;31/12/2015
1140;1.0;3.0;2.0;31/12/2015
1141;4.0;3.0;3.0;31/12/2015
1142;1.0;3.0;3.0;31/12/2015
1143;4.0;2.0;3.0;31/12/2015
1144;3.0;2.0;3.0;31/12/2015
1145;4.0;4.0;3.0;31/12/2015
1146;2.0;1.0;3.0;31/12/2015
1147;4.0;3.0;3.0;31/12/2015
1148;3.0;3.0;4.0;31/12/2015
1149;3.0;1.0;3.0;31/12/2015
1150;2.0;3.0;2.0;31/12/2015
1151;4.0;4.0;4.0;31/12/2015
1152;4.0;3.0;4.0;31/12/2015
1153;2.0;2.0;3.0;31/12/2015
1154;3.0;2.0;3.0;31/12/2015
1155;4.0;2.0;2.0;31/12/2015
1156;4.0;3.0;2.0;31/12/2015
1157;1.0;3.0;3.0;31/12/2015
1158;2.0;3.0;2.0;31/12/2015
1159;4.0;2.0;3.0;31/12/2015
1160;1.0;3.0;3.0;31/12/2015
1161;1.0;3.0;3.0;31/12/2015
1162;4.0;1.0;2.0;31/12/2015
1163;4.0;4.0;3.0;31/12/2015
1164;3.0;2.0;1.0;31/12/2015
1165;4.0;3.0;3.0;31/12/2015
1166;4.0;3.0;4.0;31/12/2015
1167;2.0;3.0;3.0;31/12/2015
1168;2.0;4.0;3.0;31/12/2015
1169;3.0;2.0;3.0;31/12/2015
1170;1.0;4.0;2.0;31/12/2015
1171;2.0;2.0;3.0;31/12/2015
1172;1.0;4.0;3.0;31/12/2015
1173;2.0;3.0;3.0;31/12/2015
1174;3.0;4.0;3.0;31/12/2015
1175;3.0;4.0;3.0;31/12/2015
1176;1.0;3.0;2.0;31/12/2015
1177;1.0;4.0;2.0;31/12/2015
1178;2.0;4.0;3.0;31/12/2015
1179;3.0;1.0;3.0;31/12/2015
1180;4.0;4.0;2.0;31/12/2015
1181;4.0;1.0;2.0;31/12/2015
1182;1.0;4.0;3.0;31/12/2015
1183;4.0;2.0;3.0;31/12/2015
1184;3.0;3.0;2.0;31/12/2015
1185;1.0;4.0;4.0;31/12/2015
1186;1.0;3.0;2.0;31/12/2015
1187;4.0;3.0;1.0;31/12/2015
1188;1.0;2.0;3.0;31/12/2015
1189;4.0;3.0;3.0;31/12/2015
1190;4.0;4.0;2.0;31/12/2015
1191;3.0;2.0;3.0;31/12/2015
1192;4.0;1.0;3.0;31/12/2015
1193;3.0;4.0;3.0;31/12/2015
1194;1.0;4.0;3.0;31/12/2015
1195;2.0;3.0;3.0;31/12/2015
1196;2.0;;2.0;31/12/2015
1197;4.0;3.0;3.0;31/12/2015
1198;3.0;3.0;;31/12/2015
1199;3.0;3.0;4.0;31/12/2015
1200;3.0;3.0;3.0;31/12/2015
1201;3.0;4.0;3.0;31/12/2015
1202;4.0;2.0;3.0;31/12/2015
1203;4.0;1.0;1.0;31/12/2015
1204;4.0;1.0;3.0;31/12/2015
1205;2.0;4.0;2.0;31/12/2015
1206;2.0;1.0;3.0;31/12/2015
1207;4.0;3.0;3.0;31/12/2015
1208;3.0;4.0;3.0;31/12/2015
1209;4.0;1.0;3.0;31/12/2015
1210;2.0;2.0;3.0;31/12/2015
1211;4.0;2.0;2.0;31/12/2015
1212;2.0;3.0;4.0;31/12/2015
1213;2.0;4.0;1.0;31/12/2015
1214;3.0;2.0;3.0;31/12/2015
1215;4.0;3.0;3.0;31/12/2015
1216;4.0;3.0;3.0;31/12/2015
1217;1.0;2.0;3.0;31/12/2015
1218;4.0;4.0;2.0;31/12/2015
1219;3.0;1.0;2.0;31/12/2015
1220;4.0;3.0;3.0;31/12/2015
1221;4.0;3.0;3.0;31/12/2015
1222;3.0;3.0;2.0;31/12/2015
1223;1.0;2.0;3.0;31/12/2015
1224;4.0;3.0;3.0;31/12/2015
1225;;3.0;2.0;31/12/2015
1226;2.0;4.0;3.0;31/12/2015
1227;3.0;3.0;3.0;31/12/2015
1228;2.0;1.0;3.0;31/12/2015
1229;1.0;2.0;2.0;31/12/2015
1230;4.0;4.0;2.0;31/12/2015
1231;1.0;4.0;3.0;31/12/2015
1232;4.0;4.0;3.0;31/12/2015
1233;1.0;3.0;2.0;31/12/2015
1234;3.0;1.0;3.0;31/12/2015
1235;1.0;2.0;3.0;31/12/2015
1236;3.0;4.0;3.0;31/12/2015
1237;2.0;1.0;3.0;31/12/2015
1238;3.0;3.0;2.0;31/12/2015
1239;2.0;1.0;3.0;31/12/2015
1240;3.0;2.0;3.0;31/12/2015
1241;1.0;4.0;3.0;31/12/2015
1242;2.0;1.0;2.0;31/12/2015
1243;3.0;4.0;3.0;31/12/2015
1244;4.0;4.0;4.0;31/12/2015
1245;4.0;3.0;3.0;31/12/2015
1246;4.0;4.0;4.0;31/12/2015
1247;2.0;4.0;2.0;31/12/2015
1248;4.0;3.0;2.0;31/12/2015
1249;1.0;3.0;3.0;31/12/2015
1250;4.0;4.0;3.0;31/12/2015
1251;2.0;1.0;4.0;31/12/2015
1252;3.0;1.0;3.0;31/12/2015
1253;3.0;4.0;3.0;31/12/2015
1254;4.0;1.0;3.0;31/12/2015
1255;1.0;3.0;2.0;31/12/2015
1256;4.0;3.0;3.0;31/12/2015
1257;3.0;4.0;3.0;31/12/2015
1258;2.0;3.0;3.0;31/12/2015
1259;2.0;3.0;3.0;31/12/2015
1260;2.0;2.0;3.0;31/12/2015
1261;1.0;4.0;;31/12/2015
1262;4.0;4.0;3.0;31/12/2015
1263;1.0;3.0;3.0;31/12/2015
1264;3.0;3.0;2.0;31/12/2015
1265;2.0;1.0;2.0;31/12/2015
1266;3.0;1.0;3.0;31/12/2015
1267;3.0;4.0;2.0;31/12/2015
1268;1.0;4.0;3.0;31/12/2015
1269;2.0;1.0;2.0;31/12/2015
1270;3.0;1.0;3.0;31/12/2015
1271;4.0;4.0;2.0;31/12/2015
1272;1.0;3.0;4.0;31/12/2015
1273;1.0;4.0;3.0;31/12/2015
1274;4.0;4.0;3.0;31/12/2015
1275;2.0;3.0;2.0;31/12/2015
1276;1.0;1.0;2.0;31/12/2015
1277;3.0;3.0;3.0;31/12/2015
1278;4.0;3.0;3.0;31/12/2015
1279;2.0;2.0;3.0;31/12/2015
1280;2.0;1.0;3.0;31/12/2015
1281;2.0;1.0;2.0;31/12/2015
1282;4.0;3.0;2.0;31/12/2015
1283;1.0;3.0;2.0;31/12/2015
1284;3.0;2.0;3.0;31/12/2015
1285;3.0;2.0;3.0;31/12/2015
1286;2.0;2.0;3.0;31/12/2015
1287;2.0;4.0;3.0;31/12/2015
1288;3.0;4.0;3.0;31/12/2015
1289;3.0;1.0;3.0;31/12/2015
1290;4.0;1.0;4.0;31/12/2015
1291;1.0;3.0;4.0;31/12/2015
1292;2.0;2.0;3.0;31/12/2015
1293;4.0;4.0;2.0;31/12/2015
1294;2.0;3.0;3.0;31/12/2015
1295;1.0;4.0;3.0;31/12/2015
1296;2.0;4.0;3.0;31/12/2015
1297;1.0;2.0;3.0;31/12/2015
1298;4.0;4.0;2.0;31/12/2015
1299;3.0;1.0;3.0;31/12/2015
1300;4.0;4.0;3.0;31/12/2015
1301;3.0;4.0;3.0;31/12/2015
1302;3.0;4.0;3.0;31/12/2015
1303;3.0;2.0;2.0;31/12/2015
1304;3.0;4.0;1.0;31/12/2015
1305;3.0;2.0;2.0;31/12/2015
1306;3.0;1.0;2.0;31/12/2015
1307;2.0;3.0;3.0;31/12/2015
1308;1.0;3.0;1.0;31/12/2015
1309;1.0;3.0;2.0;31/12/2015
1310;2.0;3.0;4.0;31/12/2015
1311;4.0;3.0;2.0;31/12/2015
1312;2.0;2.0;4.0;31/12/2015
1313;3.0;1.0;3.0;31/12/2015
1314;4.0;1.0;3.0;31/12/2015
1315;4.0;4.0;3.0;31/12/2015
